HubID,CenterType,Latitude,Longitude,Status,HubName,hubzonename,cityname,statename,IsActive,pincode,AreaCode,country
6767,RSC,30.1842,78.1443,Approved,Bhaniawala,North,Doiwala,UTTARAKHAND,TRUE,248140,,India
9740,RSC,26.396439,83.841502,Approved,DOA/KKU/LM1,North,Deoria,UTTAR PRADESH,TRUE,274182,Khukhndu,India
9857,RSC,26.595682,85.712194,Approved,SIT/RIA/LM1,East,SITAMARHI,BIHAR,TRUE,843327,RIGA,India
9863,RSC,12.91588964,77.5135231,Approved,TestingMastersForVolmo,West,PUNE,MAHARASHTRA,TRUE,999002,testing,India
9862,RSC,23.434355,45.42424,Approved,TestMasters,South-1,Hyderabad,TELANGANA,TRUE,556661,Testing,India
9852,SC,28.6733613,77.484604,Approved,DEL/AVN/LM1,North,Delhi NCR,DELHI,TRUE,201013,Avantika,India
6275,RSC,26.0843,87.1456,Approved,Raniganj BH,East,Araria,BIHAR,TRUE,815003,,India
3456,RSC,24.916,24.916,Approved,Jamui,East,JAMUI,BIHAR,TRUE,811307,,India
9855,RSC,26.416963,92.734335,Approved,NGN/RUI/LM1,North East,Nagaon,ASSAM,TRUE,782125,Rupahi,India
2082,RSC,9.520891,76.703382,Approved,Karukachal,South-2,Kottiyam,KERALA,TRUE,686541,RSC/Karukachal,India
297,SC,28.5902668,77.325671,Approved,RVP/NDA,North,Delhi NCR,DELHI,TRUE,201013,RVP/NDA,India
4314,RSC,25.6162,85.4582,Approved,Mahnar,East,Mahnar,BIHAR,TRUE,844506,,India
7250,RSC,17.79059588,79.59394436,Approved,Wardhannapet,South-1,WARDHANNAPET,TELANGANA,TRUE,506313,,India
9853,SC,13.062028,80.164167,Approved,MAA/MDL/IPC,South-2,Chennai,TAMIL NADU,TRUE,600095,Maduravoyal,India
9854,SC,13.022517,80.223009,Approved,MAA/NAM/IPC,South-2,Chennai,TAMIL NADU,TRUE,600015,SAIDAPET,India
9002,Hub LH,23.434355,45.42424,Approved,TestDummyFacility1,South-1,Hyderabad,TELANGANA,TRUE,556661,Vadgaonsheri,India
1123,RSC,25.27,78,Approved,Mathabhanga,East,MATHABHANGA,WEST BENGAL,TRUE,871240,RSC/Mathabhanga,India
3161,RSC,20.2538,86.1853,Approved,Jagatsinghpur,East,Jagatsinghpur,Odisha,TRUE,754103,,India
6352,Hub,17.43281,78.436287,Approved,HYD/YOU-VEHV,South-1,Hyderabad,TELANGANA,TRUE,500073,HYD/YOU-VEHV,India
9028,SC,24.255365,87.262813,Approved,Dumka SVC,East,DUMKA,JHARKHAND,TRUE,814101,dumka,India
2139,SC,26.523337,88.722428,Approved,Jalpaiguri,East,Jalpaiguri,WEST BENGAL,TRUE,735101,JPG,India
9532,SC,28.05002,79.13265,Approved,BDN/BDN/LM1,North,Badayun,UTTAR PRADESH,TRUE,243601,Nagla gate,India
9388,SC,31.153766,76.964098,Approved,ARK/ARK/LM1,North,Arki,HIMACHAL PRADESH,TRUE,173208,Arki,India
9531,SC,9.66861,76.32702,Approved,CLA/CRL/LM1,South-2,Cherthala,KERALA,TRUE,688524,CHERTHALA,India
9631,SC,9.93418,78.10263,Approved,IXM/APL/LM1,South-2,Madurai,TAMIL NADU,TRUE,625016,ARAPPALYAYAM,India
1385,SC,8.7767076,76.7728066,Approved,Edava,South-2,Edava,KERALA,TRUE,695603,EDAV,India
1957,SC,10.784709,76.019333,Approved,EDAPPAL,South-2,EDAPPAL,KERALA,TRUE,679578,EDP,India
9597,SC,10.44549,76.2605,Approved,TRS/PCD/LM1,South-2,TRICHUR,KERALA,TRUE,680301,Puthucadu,India
9600,SC,10.988674,76.930617,Approved,CJB/SLP/LM1,South-2,Coimbatore,TAMIL NADU,TRUE,641026,Selvapuram,India
1911,SC,21.058745,86.479744,Approved,BHADRAK,East,BHADRAK,Odisha,TRUE,756100,BDK,India
9811,Terminal,22.533111,88.358889,Approved,CCU/BLN-TML,East,Kolkata,WEST BENGAL,TRUE,700019,Ballygunge,India
9411,SC,24.0757778,85.8375,Approved,BDR/BDR/LM1,East,Bagodar,JHARKHAND,TRUE,825322,Bagodar,India
9195,SC,26.585807,85.469926,Approved,STM/STM/LM1,East,SITAMARHI,BIHAR,TRUE,843302,Sitamarhi ,India
1582,SC,25.20166,85.50506,Approved,BiharSharif,East,BiharSharif,BIHAR,TRUE,803118,BHSF,India
238,SC,22.7668905,88.3705518,Approved,Barrackpore,East,Barrackpore,WEST BENGAL,TRUE,700122,BKP,India
1929,SC,19.3555485,84.9943683,Approved,CHHATRAPUR,East,CHHATRAPUR,Odisha,TRUE,761020,CHPP,India
1843,SC,21.6352264,85.5955101,Approved,KEONJHAR,East,KEONJHAR,Odisha,TRUE,758001,KDJ,India
3517,SC,22.712804,88.47625,Approved,Barasat1,East,Barasat,WEST BENGAL,TRUE,700124,BSE1,India
9084,SC,25.3800391,87.0692317,Approved,NAUGACHHIA/LM,East,Naugachia,BIHAR,TRUE,853204,NAUGACHHIA,India
231,SC,25.247404,86.982333,Approved,BHAGALPUR,East,Bhagalpur,BIHAR,TRUE,812001,BGP,India
9065,SC,25.309054,85.277532,Approved,Ekangarsarai1,East,Hilsa,BIHAR,TRUE,801302,Hilsa,India
2784,SC,27.1018592,84.460306,Approved,Narkatiaganj,East,Narkatiaganj,BIHAR,TRUE,845455,,India
1808,SC,19.8150063,85.8396561,Approved,PURI1,East,Puri,Odisha,TRUE,752002,PUR1,India
9450,SC,23.10324,85.3517,Approved,BND/BND/LM1,East,Bundu,JHARKHAND,TRUE,835204,BUNDU,India
3546,SC,26.09,87.96,Approved,Kishanganj BH,East,KISHANGANJ,WEST BENGAL,TRUE,855108,KSGJ,India
2135,SC,25.429993,86.092673,Approved,Begusarai,East,Begusarai,BIHAR,TRUE,851134,BGS,India
5377,SC,24.810883,84.632659,Approved,Rafiganj,East,Rafiganj,BIHAR,TRUE,824125,RAFI,India
5529,SC,24.57813,84.80728,Approved,Sherghati1,East,Sherghati,BIHAR,TRUE,824211,SHEZ,India
3932,SC,20.29,85.82,Approved,BBN/HUB-EHV,East,Bhubaneswar,Odisha,TRUE,751002,BBN/HUB-EHV,India
4520,SC,24.9,84.19,Approved,ROH/Dehri,East,ROHTAS,BIHAR,TRUE,821307,ROH/Dehri,India
7322,SC,20.530336,86.37896,Approved,KENDRAPARA1,East,Kendrapara,Odisha,TRUE,754250,KERA,India
2132,SC,25.877715,86.60334,Approved,Saharsa,East,Saharsa,BIHAR,TRUE,852201,SHC,India
9094,SC,23.439966,84.705577,Approved,LOHARDAGA1,East,LOHARDAGA,JHARKHAND,TRUE,835302,LOHARDAGA,India
1744,SC,20.3299056,85.8274361,Approved,BBN/CSP,East,Bhubaneswar,Odisha,TRUE,751016,BBN/CSP,India
9459,SC,22.624057,86.11654,Approved,JSD/HTA/LM1,East,GOVINDPUR,JHARKHAND,TRUE,831002,HATA,India
5530,SC,24.73899,84.397559,Approved,Aurangabad1 BH,East,Aurangabad BH,BIHAR,TRUE,824101,AURZ,India
7320,SC,19.16488,83.073558,Approved,Tikiri1,East,Tikiri,Odisha,TRUE,765015,TKIR,India
4214,SC,23.3836729,85.2874222,Approved,RNC/KNK,East,Ranchi,JHARKHAND,TRUE,834005,RCHI,India
402,SC,22.65147803,88.36639322,Approved,CCU/DLP,East,Kolkata,WEST BENGAL,TRUE,371508,CCU/DLP,India
4866,SC,24.88506,85.53669,Approved,Nawada1,East,NAWADA,BIHAR,TRUE,805110,NWDA,India
9027,SC,24.8349,87.20721,Approved,Godda SVC,East,Godda,JHARKHAND,TRUE,814133,Godda,India
4869,SC,25.4911852,85.3853206,Approved,Khusrupur,East,Khusrupur,BIHAR,TRUE,803202,KHSR,India
812,SC,20.247731,85.848153,Approved,BBN/BJB,East,Bhubaneswar,Odisha,TRUE,751018,BBN/BJB,India
9510,SC,26.7144476,92.4760423,Approved,DKL/DKL/LM1,North East,DHEKIAJULI,ASSAM,TRUE,784110,Dhekiajuli,India
9368,SC,27.2169981,94.0981897,Approved,NLP/NLP/LM1,North East,Lakhimpur,ASSAM,TRUE,781051,Lakhimpur,India
7300,SC,26.454446,91.445903,Approved,ASM/NLV,North East,Barama,ASSAM,TRUE,781340,ASM/NLV,India
9152,SC,26.25936,92.34018,Approved,MRG/MRG,North East,Nagaon,ASSAM,TRUE,782105,MRG/MRG,India
7305,SC,26.49032,94.24572,Approved,JRT/TOK,North East,TEOK,ASSAM,TRUE,785112,JRT/TOK,India
9085,SC,24.3205121,92.0007044,Approved,TRP/KSR/LM,North East,Kailashahar,TRIPURA,TRUE,799277,TRP/KSR,India
3486,SC,27.100409,93.685303,Approved,NHLN,North East,Naharlagun,ARUNACHAL PRADESH,TRUE,791110,NHLN,India
6823,SC,26.619307,91.56973,Approved,BKS/TMP,North East,Tamulpur,ASSAM,TRUE,781367,BKS/TMP,India
9165,SC,23.967183,91.364905,Approved,TRP/MHP/LM,North East,Mohanpur,TRIPURA,TRUE,799212,TRP/MHP,India
241,SC,27.42871,94.92197,Approved,Dibrugarh,North East,Dibrugarh,ASSAM,TRUE,786003,DIB,India
9086,SC,26.5459753,92.9285407,Approved,NGN/KLB/LM,North East,KALIABOR,ASSAM,TRUE,782137,NGN/KLB,India
9064,SC,25.935167,92.953667,Approved,LKA/LKA/LM,North East,LANKA,ASSAM,TRUE,782446,LKA/LKA,India
6822,SC,26.111725,93.035656,Approved,KLG/HWG,North East,Howraghat,ASSAM,TRUE,782481,KLG/HWG,India
9134,SC,26.045664,90.197419,Approved,GLP/JSR/LM,North East,Goalpara,ASSAM,TRUE,783132,GLP/JSR,India
9101,SC,23.475903,91.270912,Approved,TRP/SMR,North East,BELONIA,TRIPURA,TRUE,799131,TRP/SMR,India
7252,SC,26.9511952,93.8543896,Approved,IXI/NPR,North East,Narayanpur,ASSAM,TRUE,784164,IXI/NPR,India
154,SC,25.5840271,91.9002637,Approved,SHILLONG,North East,Shillong,MEGHALAYA,TRUE,793001,SHL,India
660,SC,22.3538416,82.7366242,Approved,KORBA,Central,Korba,CHHATTISGARH,TRUE,495677,POR,India
9762,SC,31.255778,75.705361,Approved,PGW/LPU/LM1,North,PHAGWARA,PUNJAB,TRUE,144411,Lovely professional university,India
9046,SC,31.45455348,77.6537914,Approved,Rampur Bushahr,North,RAMPUR HP,HIMACHAL PRADESH,TRUE,172001,Rampur,India
658,SC,29.897942,73.877363,Approved,SriGanganagar,North,Sriganganagar,RAJASTHAN,TRUE,355001,SGG,India
630,SC,30.8969894,77.103228,Approved,Solan,North,Solan,HIMACHAL PRADESH,TRUE,173212,SLN,India
184,SC,30.2385003,74.915191,Approved,Bathinda,North,Bhatinda,PUNJAB,TRUE,151001,KNR,India
9798,SC,28.5287546,77.5252726,Approved,DEL/DRI/LM1,North,Delhi NCR,DELHI,TRUE,201311,Tilpata karanwas,India
569,SC,27.8584708,79.8802781,Approved,Shahjahanpur,North,Shahijahanpur,UTTAR PRADESH,TRUE,242001,SPN,India
547,SC,29.52201842,75.0345682,Approved,Sirsa,North,Sirsa,HARYANA,TRUE,125055,SRS,India
9386,SC,29.9407931,76.070667,Approved,PTA/PRN/LM1,North,Patran,PUNJAB,TRUE,147105,PATRAN ,India
575,SC,30.8307498,75.1726095,Approved,MOGA,North,MOGA,PUNJAB,TRUE,142001,MGA,India
9502,SC,30.36127778,75.53288889,Approved,BNL/BNL/LM1,North,Barnala,PUNJAB,TRUE,148101,Barnala,India
9219,SC,31.276437,74.839892,Approved,PTI/TTN/LM1,North,Tarn Taran Sahib,PUNJAB,TRUE,143416,Patti TarnTaran,India
4704,SC,26.493938,83.762164,Approved,DRA/Deoria,North,Deoria,UTTAR PRADESH,TRUE,274001,DRA/Deoria,India
1626,SC,31.387701,75.389404,Approved,Kapurthala,North,KAPURTHALA,PUNJAB,TRUE,144601,KXH,India
9059,SC,28.194502,76.594149,Approved,Rewari-1,North,Rewari,HARYANA,TRUE,123401,Rewari,India
9405,SC,30.47545,74.52093,Approved,MTR/MTR/LM1,North,Muktsar,PUNJAB,TRUE,151026,MUKTSAR,India
9514,SC,30.40215,74.03268,Approved,FZK/FZK/LM1,North,Fazilka,PUNJAB,TRUE,152123,Fazilka,India
9128,SC,30.527019,75.887664,Approved,Malerkotla/LM,North,Malerkotla,PUNJAB,TRUE,148023,Malerkotla ,India
580,SC,31.2009483,75.7761919,Approved,Phagwara,North,PHAGWARA,PUNJAB,TRUE,144401,PHA,India
9020,SC,30.584936,76.857425,Approved,Derabassi SVC,North,MOHALI,CHANDIGARH,TRUE,140507,Derabassi,India
788,SC,12.3875406,77.04813964,Approved,SXR/HDP,North,Srinagar,JAMMU AND KASHMIR,TRUE,190014,SXR/HDP,India
80,SC,31.32354,75.55818,Approved,Jalandhar,North,Jalandhar,PUNJAB,TRUE,144002,JRD,India
1515,SC,31.3307261,75.6145342,Approved,JLD/JUC,North,Jalandhar,PUNJAB,TRUE,144009,GRD,India
9040,SC,30.642241,76.399186,Approved,Sirhind-Fatehgarh Sahib,North,Ren,PUNJAB,TRUE,140406,sirhind,India
1042,SC,21.501763,70.428839,Approved,Junagadh,West,Junagadh,GUJARAT,TRUE,362001,CAA,India
9148,SC,18.74379,73.41531,Approved,Lonavala-LM,West,Lonavala,MAHARASHTRA,TRUE,410401,Lonavala,India
266,SC,15.277086,73.994403,Approved,GOA/MRG,West,Goa,GOA,TRUE,403709,MAO,India
6,SC,18.60609271,73.80136347,Approved,PNQ/PCM,West,PUNE,MAHARASHTRA,TRUE,411005,RAI1,India
1410,SC,18.478061,73.81285,Approved,PNQ/SGR,West,PUNE,MAHARASHTRA,TRUE,411051,ANK,India
9491,SC,18.68241,73.72161,Approved,PNQ/RVT/LM1,West,Telegaon,MAHARASHTRA,TRUE,412101,Ravet,India
7022,SC,18.607538,73.76609,Approved,PNQ/DNG SVC,West,PUNE,MAHARASHTRA,TRUE,411033,DMD,India
131,SC,18.724401,73.686327,Approved,PNQ/TLG,West,Telegaon,MAHARASHTRA,TRUE,410506,TAN,India
165,SC,17.6395931,75.8976088,Approved,Solapur,West,Solapur,MAHARASHTRA,TRUE,413004,SLP,India
5392,Terminal,18.521192,73.767241,Approved,PNQ/BVN-TML,West,PUNE,MAHARASHTRA,TRUE,411021,BAN,India
204,SC,20.37748581,72.92843465,Approved,VAPI,West,Vapi,GUJARAT,TRUE,396195,TON,India
9847,RSC,19.935989,73.821793,Approved,NSK/NRD/LM1,West,Nashik,MAHARASHTRA,TRUE,422101,Nasik Road,India
4475,RSC,21.300009,76.2333243,Approved,Burhanpur UP,North,Burhanpur UP,UTTAR PRADESH,TRUE,276142,,India
3249,RSC,26.2034018,81.6872117,Approved,Gauriganj,North,Gauriganj,UTTAR PRADESH,TRUE,227409,,India
2987,RSC,26.414308,82.963945,Approved,JahangirGanj,North,JahangirGanj,UTTAR PRADESH,TRUE,224147,,India
4145,RSC,27.144215,83.759789,Approved,Siswa Bazar,North,Siswa Bazar,UTTAR PRADESH,TRUE,273151,,India
3114,RSC,26.8097019,79.4957932,Approved,Bidhuna,North,BITHUNA,UTTAR PRADESH,TRUE,206243,,India
4507,RSC,25.6166354,79.1864411,Approved,Gurusarai,North,Gurusarai,UTTAR PRADESH,TRUE,284202,,India
3788,RSC,22.416667,73.65,Approved,Shivrajpur,North,Shivrajpur,UTTAR PRADESH,TRUE,209205,,India
1595,RSC,21.76,71.67,Approved,Karwi,North,Karwi,UTTAR PRADESH,TRUE,210205,RSC/Karwi,India
5002,RSC,26.536938,80.48996,Approved,Bighapur,North,Bighapur,UTTAR PRADESH,TRUE,209865,,India
6402,RSC,26.2722,79.1859,Approved,Madhogarh,North,ORAI,UTTAR PRADESH,TRUE,285126,,India
5767,RSC,26.8819,78.906,Approved,Jaswant Nagar,North,Etawah,UTTAR PRADESH,TRUE,206245,,India
48,SC,26.4064225,80.3287637,Approved,KANPUR,North,Kanpur,UTTAR PRADESH,TRUE,208011,KNP,India
4043,RSC,28.207609,79.82666,Approved,Poonch Up,North,Poonch UP,UTTAR PRADESH,TRUE,284306,,India
3301,RSC,26.6827052,84.0497813,Approved,Fazilnagar,North,Fazil Nagar UP,UTTAR PRADESH,TRUE,274401,,India
2788,RSC,26.492607,80.301811,Approved,Nawabganj2,North,Unnao,UTTAR PRADESH,TRUE,209859,,India
9822,RSC,10.6508,76.0694,Approved,GVR/KUM/LM1,South-2,Guruvayur,KERALA,TRUE,680503,Kunnamkulam,India
981,RSC,17.91488,73.965371,Approved,Irinjalakuda,South-2,Irinjalakuda,KERALA,TRUE,680665,RSC/Irinjalakuda,India
3058,RSC,22.563,88.3963,Approved,Dhapa,East,DHAPA,WEST BENGAL,TRUE,498458,,India
1122,RSC,25.625577,88.345733,Approved,Kaliaganj,East,KALIAGANJ,WEST BENGAL,TRUE,733129,RSC/Kaliaganj,India
7257,RSC,29.0248,79.056,Approved,Suar,North,Rampur,UTTAR PRADESH,TRUE,244924,,India
9777,RVP,28.628582,77.319086,Approved,DEL/GZR/RP1,North,Delhi NCR,DELHI,TRUE,110096,Ghazipur Delhi,India
5689,SC,28.632092,77.316181,Approved,RVP/IPX,North,New Delhi,DELHI,TRUE,110096,RVP/IPX,India
4513,SC,28.701448,77.296076,Approved,DEL/MTN,North,New Delhi,DELHI,TRUE,110093,DEL/MTN,India
5688,SC,28.667568,77.373059,Approved,RVP/GZB,North,New Delhi,DELHI,TRUE,201012,RVP/GZB,India
5301,RSC,28.54619,77.556213,Approved,Dadri,North,Delhi NCR,DELHI,TRUE,203207,,India
9672,RSC,28.715956,77.263095,Approved,DEL/DLP/LM1,North,Delhi NCR,DELHI,TRUE,110094,DAYALPUR,India
3537,SC,28.653501,77.323086,Approved,DEL/EDL-EHV,North,Delhi NCR,DELHI,TRUE,201010,SAD,India
5829,Hub TSP,28.653501,77.323086,Approved,DEL/EDL-ICT,North,Delhi NCR,DELHI,TRUE,201010,SAD,India
3539,SC,28.53,77.39,Approved,DEL/GNA-EHV,North,Delhi NCR,DELHI,TRUE,201305,DEL/GNA-EHV,India
6323,Hub TSP,28.527112,77.40003,Approved,DEL/GNA-ICT,North,Delhi NCR,DELHI,TRUE,201305,DEL/GNA-ICT,India
6722,RSC,28.6692,77.4538,Approved,DEL/GPM,North,Delhi NCR,DELHI,TRUE,201013,,India
4310,RSC,28.624535,77.104065,Approved,DEL/PTN,North,New Delhi,DELHI,TRUE,110093,,India
9213,SC,28.764405,77.2609,Approved,DEL/TRC/LM1,North,Delhi NCR,DELHI,TRUE,201103,Ghaziabad,India
9245,RSC,28.661171,77.352066,Approved,DEL/VRA/LM1,North,Delhi NCR,DELHI,TRUE,201010,Ghaziabad,India
9212,RSC,28.616255,77.416315,Approved,Noida/Gur/LM1,North,Delhi NCR,DELHI,TRUE,201009,Noida/Gaur,India
2434,SC,28.67784,77.422346,Approved,RVP/ANG,North,Delhi NCR,DELHI,TRUE,201001,RVP/ANG,India
9840,RSC,26.60371,94.966475,Approved,ABI/ABI/LM1,North East,ABOI,NAGALAND,TRUE,798603,Aboi,India
4776,SC,27.132562,83.550545,Approved,MRG/Maharajganj,North,Maharajganj,UTTAR PRADESH,TRUE,273303,MRG/Maharajganj,India
4777,RSC,26.73988,83.886971,Approved,Kushinagar,North,Kasya,UTTAR PRADESH,TRUE,274402,,India
4034,RSC,27.644138,79.94471,Approved,Shahbad UP,North,Shahbad UP,UTTAR PRADESH,TRUE,241124,,India
4622,RSC,26.4333413,81.9166587,Approved,Milkipur,North,Milkipur,UTTAR PRADESH,TRUE,224164,,India
5763,RSC,26.7528,81.1503,Approved,Gosaiganj1,North,Faizabad,UTTAR PRADESH,TRUE,226501,,India
6847,RSC,26.935,83.6442,Approved,Sukrauli,North,Kushinagar,UTTAR PRADESH,TRUE,274207,,India
5739,RSC,27.145538,81.9688231,Approved,Gonda UP,North,Gonda,UTTAR PRADESH,TRUE,271002,,India
5580,RSC,26.6587845,83.2273617,Approved,Khajni,North,Gorakhpur,UTTAR PRADESH,TRUE,273212,,India
1471,RSC,21.76,71.67,Approved,Naugarh,North,Naugarh,UTTAR PRADESH,TRUE,272207,RSC/Naugarh,India
1427,RSC,21.76,68.94,Approved,Kasya,North,Kasya,UTTAR PRADESH,TRUE,274402,RSC/Kasya,India
3475,RSC,26.7236896,83.820174,Approved,Barkulwa,North,Bharkulwa,UTTAR PRADESH,TRUE,274206,,India
2776,RSC,26.5139044,83.7982547,Approved,Deoria2,North,Deoria,UTTAR PRADESH,TRUE,274001,,India
2632,RSC,26.293939,83.924138,Approved,SALEMPUR,North,SALEMPUR,UTTAR PRADESH,TRUE,274509,,India
2604,RSC,27.9513,80.746,Approved,LAKHIMPURKHIRI,North,Lakhimpur Khiri,UTTAR PRADESH,TRUE,262701,,India
3817,RSC,26.450008,82.7666587,Approved,Bhaskhari,North,Bhaskhari,UTTAR PRADESH,TRUE,224129,,India
9280,RSC,26.826917,83.537989,Approved,PRP/PRP/LM1,North,Pipraich,UTTAR PRADESH,TRUE,273152,Pipraich,India
4425,RSC,27.3184785,82.4115685,Approved,Utraula,North,Utraula,UTTAR PRADESH,TRUE,271604,,India
3816,RSC,26.42702,81.8644,Approved,Jagdishpur,North,Jagdishpur,UTTAR PRADESH,TRUE,227817,,India
5328,RSC,27.140273,81.699582,Approved,Colonelganj,North,Gonda,UTTAR PRADESH,TRUE,271502,,India
4920,RSC,27.285755,80.837402,Approved,Sidhauli1,North,Sidhauli,UTTAR PRADESH,TRUE,261303,,India
933,RSC,15.588919,78.395599,Approved,Gonda,North,Gonda,UTTAR PRADESH,TRUE,271001,RSC/Gonda,India
4508,RSC,28.5328,80.57575,Approved,Palia,North,Palia UP,UTTAR PRADESH,TRUE,262902,,India
4376,RSC,26.449923,80.33187,Approved,Bikapur,North,Bikapur,UTTAR PRADESH,TRUE,224204,,India
5581,RSC,26.3954,79.6278,Approved,Sikandra KNP,North,AKBARPUR KANPUR DEHAT,UTTAR PRADESH,TRUE,209125,,India
3101,RSC,26.819137,81.013122,Approved,Kusmara,North,Kusmara,UTTAR PRADESH,TRUE,205304,,India
3097,RSC,25.285155,80.569807,Approved,Atarra,North,Atarra,UTTAR PRADESH,TRUE,210201,,India
2795,RSC,26.3808728,79.9367808,Approved,Akbarpur KNP,North,AKBARPUR KANPUR DEHAT,UTTAR PRADESH,TRUE,209101,,India
9211,RSC,25.824573,80.15001,Approved,HMP/SMP/LM,North,HAMIRPUR,HIMACHAL PRADESH,TRUE,210502,Hamirpur,India
9231,RSC,26.556,80.2233,Approved,KAN/MDN/LM1,North,Kanpur,UTTAR PRADESH,TRUE,209203,Mandhana,India
4063,RSC,25.6669682,81.3256598,Approved,Saini,North,Saini,UTTAR PRADESH,TRUE,212217,,India
1724,RSC,21.76,68.94,Approved,Kannauj1,North,Kannauj,UTTAR PRADESH,TRUE,209727,RSC/Kannauj1,India
2492,RSC,27.221139,79.007472,Approved,Mainpuri,North,Mainpuri,UTTAR PRADESH,TRUE,205001,,India
3707,RSC,25.08148,78.45354,Approved,Talbehat,North,Talbehat,UTTAR PRADESH,TRUE,284126,,India
4421,RSC,24.68786,78.412018,Approved,Mahroni,North,Mahroni,UTTAR PRADESH,TRUE,284405,,India
5422,RSC,25.916,80.1205,Approved,Bharua Sumerpur,North,Hamirpur UP,HIMACHAL PRADESH,TRUE,210301,,India
5332,RSC,26.548058,80.484599,Approved,Safipur,North,Unnao,UTTAR PRADESH,TRUE,209870,,India
3094,RSC,17.74267,83.238518,Approved,Kaimganj,North,Kaimganj,UTTAR PRADESH,TRUE,209502,,India
9681,SC,26.85906,80.96252,Approved,LKO/HZG/HV1,North,Lucknow,UTTAR PRADESH,TRUE,226001,Hazratganj,India
688,RSC,26.920843,80.944219,Approved,LKO/PKM,North,Lucknow,UTTAR PRADESH,TRUE,226021,RSC/PKM,India
6971,RSC,26.7472,80.8633,Approved,Daroga Khera,North,Sarijani Nagar,UTTAR PRADESH,TRUE,226008,,India
6873,RSC,27.0347,81.7801,Approved,Paraspur,North,Gonda,UTTAR PRADESH,TRUE,271504,,India
6700,RSC,26.7407,83.36065,Approved,Kusumi bazar,North,Gorakhpur,UTTAR PRADESH,TRUE,273002,,India
6697,RSC,26.4566,80.7713,Approved,Purwa,North,Unnao,UTTAR PRADESH,TRUE,209825,,India
6617,RSC,27.1322,83.3148,Approved,Dhani,North,Maharajganj,UTTAR PRADESH,TRUE,273155,,India
6568,RSC,25.412463,80.009308,Approved,Kabrai,North,Mahoba,UTTAR PRADESH,TRUE,210424,,India
6530,RSC,27.5786526,82.4505776,Approved,Gainsari,North,TULSIPUR,UTTAR PRADESH,TRUE,271208,,India
6394,RSC,26.7783,82.5206,Approved,Sansaripur,North,Basti,UTTAR PRADESH,TRUE,272131,,India
7167,RSC,26.7626,82.189,Approved,Ayodhya Dham,North,Ayodhya,UTTAR PRADESH,TRUE,224135,,India
6833,RSC,26.49677,82.43328,Approved,Haliyapur,North,Faizabad,UTTAR PRADESH,TRUE,224229,,India
6745,RSC,25.60745,83.7336,Approved,Mohamdabad FRK,North,Farrukhabad,UTTAR PRADESH,TRUE,209651,,India
6640,RSC,26.6163,83.068,Approved,Ghanghata,North,Ghanghata,UTTAR PRADESH,TRUE,272164,,India
6507,RSC,27.8405974,80.7449967,Approved,Oel,North,Lakhimpur Khiri,UTTAR PRADESH,TRUE,262725,,India
6398,RSC,26.9082,82.5835,Approved,Gaur,North,Basti,UTTAR PRADESH,TRUE,272163,,India
6395,RSC,27.64588,80.354041,Approved,Maholi,North,Sitapur,UTTAR PRADESH,TRUE,261141,,India
6213,RSC,26.738907,81.937906,Approved,Deorhi,North,Ayodhya,UTTAR PRADESH,TRUE,224189,,India
6503,RSC,27.766679,80.733321,Approved,Hargaon,North,Leharpur,UTTAR PRADESH,TRUE,261121,,India
7172,RSC,25.6159,80.5262,Approved,Tindwari,North,Banda,UTTAR PRADESH,TRUE,210128,,India
7186,RSC,27.0852,81.4053,Approved,Ram Nagar Barabanki,North,Barabanki,UTTAR PRADESH,TRUE,225205,,India
6506,RSC,27.4294524,80.5244364,Approved,Misrikh,North,Naimisharanya,UTTAR PRADESH,TRUE,261401,,India
6569,RSC,27.08855,83.84965,Approved,Rudrapur UP,North,Deoria,UTTAR PRADESH,TRUE,274204,,India
6158,RSC,26.5736,84.003,Approved,Bagauch,North,Deoria,UTTAR PRADESH,TRUE,274004,,India
6934,RSC,26.7227,81.1975,Approved,Gangaganj,North,Lucknow,UTTAR PRADESH,TRUE,226501,,India
7326,RSC,25.4911694,80.7208611,Approved,Rajapur UP,North,Karwi,UTTAR PRADESH,TRUE,210207,,India
898,SC,16.367497,76.641358,Approved,VNS/NSR,North,VARANASI,UTTAR PRADESH,TRUE,221002,VNS/NSR,India
1513,RSC,21.76,68.94,Approved,KNP/BRR,North,Kanpur,UTTAR PRADESH,TRUE,208027,KNP/BRR,India
6397,RSC,26.8967,82.3669,Approved,Khamhariya,North,Basti,UTTAR PRADESH,TRUE,272130,,India
6508,RSC,26.0524,82.4238,Approved,Karaundi Kalan,North,Sultanpur,UTTAR PRADESH,TRUE,228161,,India
6529,RSC,27.40208,80.68753,Approved,Macharehta,North,Sitapur,UTTAR PRADESH,TRUE,261405,,India
6614,RSC,27.08825,82.09385,Approved,Rupiadiha,North,Behraich,UTTAR PRADESH,TRUE,271881,,India
6127,RSC,27.7044,81.9348,Approved,Bhinga,North,Bhinga,UTTAR PRADESH,TRUE,271831,,India
6846,RSC,26.3815825,81.2752756,Approved,Shivgarh,North,Raebareli,UTTAR PRADESH,TRUE,229308,,India
6928,RSC,25.7405,78.9486,Approved,Moth,North,Jhansi,UTTAR PRADESH,TRUE,284303,,India
3286,RSC,26.7445,80.618,Approved,Bangarmau,North,Bangarmau UP,UTTAR PRADESH,TRUE,209868,,India
